item_name,item_id,user_name,rating
Franziskaner Hefe-Weissbier,1088,birraguy99,18
Nils Oscar God Lager,6135,JK54B,11
Mogollon Apache Trout Stout,23598,Allseeingeye,16
Dogfish Head 90 Minute Imperial IPA,10569,blinesam,8
Stoudts Scarlet Lady Ale ESB,2268,RblWthACoz,12
Great Divide Oak Aged Yeti Imperial Stout,37652,kylefleeger,18
Samuel Adams Scotch Ale,161,bethmatt0421,9
Guinness Draught,1267,edwardbass,7
Wellington County Dark Ale,207,Slacks,17
Colt 45 6%,5975,lil-dabz99,4
Hill Farmstead Double Galaxy,141983,Gmoney,15
Chimay Triple / Blanche &#40;White&#41; / Cinq Cents,52,ale_aficionado,13
Rogue Juniper Pale Ale,45253,talon1117,14
Stone Smoked Porter,421,FatsoMcGee,19
Victory HopDevil,618,finol,15
Drakes Imperial Stout,26014,jimbowood,17
Dogfish Head Raison D Etre,1189,knights97,17
Southampton India Pale Ale,53916,hiphops,12
Paddock Wood Loki,116868,humulonimbus,18
Dunedin Christmas Farm Ale 2008,83156,elmatador00,15
BFM Cuve du 11me,95586,Ljunkan,15
Dundee Original Honey Brown Lager,82,RedSox2004,8
Bear Republic XP Pale Ale,7710,coldbrewky,12
Victory HopDevil,618,ConiseurofBeer,16
Bear Republic XP Pale Ale,7710,tsarman,15
Pelican Bridal Ale,43436,joebrew,16
Orval,835,FlyingSwine,14
Old Milwaukee,735,bipolar1,5
Anchor Liberty Ale,47,grimreaperguru,7
Sierra Nevada Torpedo Extra IPA,59261,jandd1983,18
Sly Fox Pikeland Pilsner,12944,DeadGuyFrank,13
Youngs Oatmeal Stout &#40;London Stout&#41;,22412,GPyott,14
Guinness Draught,1267,ethomson,14
Jacobsen Forrsbryg,100622,Zita,9
Stone Lukcy Basartd Ale,133941,Bricks,13
Flying Dog Snake Dog IPA &#40;2008 and later&#41;,86882,NaturalIce,12
Buffalo Bills Orange Blossom Cream Ale,29160,LadyFox626,18
Coors Light,707,Phatz,3
Allagash Black,82048,Lyncham,16
Cumbrian Legendary Croglin Vampire Doppelbock,82061,Carlus12,12
Green Flash West Coast IPA,44905,KapitiCritique,16
Cisk Lager,13151,Parket,9
The Bruery Humulus Blonde with Chamomile & Simcoe,101556,kegbear,17
Rodenbach,1193,ulfarlinnet,15
Stockyard Oatmeal Stout,24055,BeMerry,11
Garrison Black Lager,81538,HopDevil,18
HeBrew Jewbelation Twelve,94607,discogoatboy,17
New Belgium Blue Paddle,425,bsp77,14
Lost Abbey Devotion,72831,ibeerlove,16
Hair of the Dog Adam,568,ChazyRPh,18
Hook and Ladder Backdraft Brown Ale,5052,gmonroe10,14
National Bohemian,10388,finishyourbeer,11
Odell 5 Barrel Pale Ale,43776,erway,11
Bear Republic Big Bear Black Stout,9081,verymerrymonk,17
Marble Dobber,106844,jackl,11
Firestone Walker Double Barrel Ale,2319,Dawghouse Brewers99,18
Green Flash Trippel,53801,Juancho,16
Stone Imperial Russian Stout,4315,methoz777,20
Highland Cold Mountain Winter Ale,7539,StinkBall,18
1809 Berliner Style Weisse,72316,clingman71,15
Rock Bottom Indianapolis Weizen,24096,Block,14
AleSmith Old Numbskull,2490,JB84,17
Stone Imperial Russian Stout,4315,hopdevil399,7
Samuel Adams Blackberry Witbier,89638,zosoV1,16
Clown Shoes Hoppy Feet 1.5 Double Black IPA,135632,HonusWagner,15
Sly Fox Pikeland Pilsner,12944,Jimmys,17
Odell Friek,113162,scoth,15
Swamp Head Big Nose,119310,mufasa,15
Founders CBS &#40;Canadian Breakfast Stout&#41;,98973,patrickfannon,19
Jackie-Os The Grand Wazoo &#40;batch4&#41;,143358,HonusWagner,15
Sigtuna Black October,109449,Brix,10
Unibroue La Terrible,13815,bellmyer,16
Rogue Shakespeare Oatmeal Stout,1087,andy609,17
Avery duganA,108921,elgiacomo,18
Boon Framboise,4430,gyllenbock,14
Souvenir du Terroir Abdijbier Bruin &#40;s Lands Souvenirs Bruin&#41;,9987,diabel,13
Migration Old Silenus,134870,Hophazard,13
Rubicon Hefeweizen,9503,Shadallion,9
Bud Ice,475,beaconstreet,6
Rock Bottom Porter,11272,beerluvindave,15
Chatoe Rogue Good Chit Pilsner,154486,BadAprilia1000,16
Flying Dog Old Scratch Amber Lager,685,BeerGestapo,12
Lagunitas Censored &#40;Kronik&#41;,8829,snoot,15
Russian River Supplication,43947,RagallachMC,16
Bells Hopslam,35488,bedainedebiere,19
Dogfish Head Immort Ale,2808,KingPinHead,18
Dartmoor Jail Ale,22023,dj,13
Vale Edgars Golden,13804,pughy1957,12
Flossmoor Station Breinheitsgebot Mrzen,133834,queenholly,13
Great Lakes Lake Erie Monster Double IPA,35835,superspak,18
Dundee India Pale Ale,51228,Birdiebeagle,12
Du Lac Saint-Jean Belle Gigue,82551,EnSiFeRuM,12
Nils Oscar God Lager,6135,POLK,13
Trinity TPS Report Ale,110928,mattyb83,12
Hummel-Bru Rucherla Mrzen,10059,TEJA,14
River Horse Belgian Freeze Winter Ale,27814,DCopperfields,14
Great Divide Colette,101761,freeofthoughts,12
Freeminer Waterloo,5839,grease,10
Founders Nemesis 2009,117205,jimbowood,15
Southern Tier Phin & Matts Extraordinary Ale,40485,twindadplus2,13
Youngs Double Chocolate Stout,139,Braincage1,16
Widmer Brothers Drop Top Amber Ale,23219,dkingsella,15
Dublin DArcys Dublin Stout,385,Deu,16
Chimay Triple / Blanche &#40;White&#41; / Cinq Cents,52,andyhwcinc,18
Tregs HopBack Amber Ale,17495,fatty,14
Paulaner Salvator,649,Aldrighetti,13
Orval,835,daforsto,18
Great Divide Hibernation Ale,1653,HighGravity,16
Borg Oktoberl,17995,HansJM,8
Elevator Bleeding Buckeye Red Ale,14070,Gunshy,15
Harp Lager,836,jobyone,10
Bud Light Chelada,75444,cmikl3518,19
Gearys London Porter,4302,TheBeerBaron,14
Dogfish Head Festina Peche,67470,nhorween,13
Hurricane Reef Caribbean Style Pilsner,4616,schwaiger,5
Neuzeller Pilsner,90422,dortmunder,14
Gallo,33356,pumpmaster,8
Moylans Moylander Double IPA,7862,edwardbass,18
Southampton Pumpkin Ale,43755,JCastner,10
Stone Oaked Arrogant Bastard Ale,39654,omnivore,19
Warsteiner Premium Dunkel,5311,Jine,13
Ayinger Ur-Weisse,2719,iam,16
Bud Light,474,GreatStelle,7
Franziskaner Hefe-Weissbier,1088,afireinside96,11
Busch Ice,494,TheBeerGenius,14
Oso Dank Imperial Red Ale 2008 &#40;First Anniversary Edition&#41;,96548,bvc,13
Spaten Oktoberfest Ur-Mrzen,2543,kflorence,15
Labatt Blue,252,Rumpleganjskin,5
Coopers Original Pale Ale,4060,FOAMer,14
De Dolle Cosmos Porter,100305,lassem,17
George Killians Irish Red,2331,SETANTA,11
Menabrea 1846,5369,JoeinEscaz,10
Southern Tier Choklat,81812,madcow75,15
Schlitz,8748,konair1,8
Left Hand Imperial Stout,429,pintocb,17
Bud Light,474,stillplaya3199,3
Georgetown Lucille IPA,125366,billk,16
Tyranena Chocolate Imperial Porter,108149,saravn,5
Weyerbacher Belgian Dubbel,2316,SETANTA,18
Stone Cellar Marquette Pilsner,47448,NeonLX,15
Straight To Ale Wicked City Porter,141799,horto008,16
Samuel Adams Summer Ale,171,ansermadide,13
Rogue Double Dead Guy Ale,84460,killjoy966,15
Coney Island Lager,74651,Hans12,12
Alpine Beer Company Mandarin Nectar,21628,deftim13,11
Charleston Lagerhead Lager,49036,rodneykm,10
Stone Ruination IPA,14709,snuffla,15
New Belgium Blue Paddle,425,leitrim65,15
Tuppers Hop Pocket Ale,1100,Jonathan3584,16
Magic Hat Participation Ale,5913,PWalk,14
Samuel Adams White Ale,165,UNCCTF,12
Stone Double Bastard Ale,11243,muteprint,20
Coopers Sparkling Ale,1589,Tejas,12
Great Divide Belgian Style Yeti Imperial Stout,141247,rader58,13
Sierra Nevada Early Spring Beer &#40;ESB&#41;,82791,ansermadide,14
Dundee Festive Ale,52645,Alldaydrinker,13
Ellicott Mills Alpenhof Jack Frost Bock,21197,strongpieman,13
Three Floyds Fantabulous Resplendence &#40;XI Anniversary Ale&#41;,90195,inkubus27,16
Blue Moon Belgian White Ale,2228,themightyomega,17
Unibroue La Fin du Monde,1094,milljam,17
Alpine Beer Company Pure Hoppiness,18829,smhncabot,17
Three Floyds Dogfish Head Popskull,100367,foundmd,15
Wexford Irish Cream Ale,880,jujubeast6000,10
Sprecher Czar Brew Bourbon Barrel Imperial Stout,74079,TheDean,15
Founders Reds Rye P.A.,30010,Jabswitch,18
Weihenstephaner Kristall Weissbier,4584,JamesD,13
Leinenkugels Creamy Dark,991,KansasBear,15
Tractor Brewing Double Plowed Oatmeal Stout,34327,jwdevalue,7
Michelob Ultra,12963,jm1907,15
Sweetwater Dank Tank BSP Quad Ale,118392,Gachupines,17
Boulder Beer Obovoid Oak-Aged Oatmeal Stout,79232,Erdinger2003,15
Blue Point Hoptical Illusion,39047,durandal7,18
Schneider Aventinus,2224,Quake1028,16
New Glarus Unplugged Belgian Quadruple,68392,kegbear,16
Dogfish Head World Wide Stout 2002 &#40;23%&#41;,18543,EddieG,9
Winterkoninkske &#40;Winter King&#41;,11027,jeffin7,16
SKA Euphoria Pale Ale,55913,Pecan,13
Kuhnhenn Lunar Eclipse,136015,hivemind,14
Anchor Porter,48,Lizabeth,14
Bert Grants Imperial Stout,966,Jfishback13,14
AleSmith Barrel Aged Speedway Stout,28173,brianjames1,19
Grand River Jubilation Winter Warmer 2010,135653,wavers1,14
Amsterdam Natural Blonde,8518,OnBeerGal,17
McAuslan Scotch Ale,845,mcbackus,16
Real Ale Lost Gold IPA,51316,gringo332,19
Lost Abbey Judgment Day,64627,neuromatt,15
St. Bernardus Blanche &#40;Witbier&#41;,12269,mabjork,8
River City Harvester Wheat,5908,grant,5
La Barberie Blanche aux Mres,25262,Tricker,18
Unibroue 17,83527,pushkinwow,14
Avery Anniversary Thirteen,58839,gputty,15
Carlsberg Semper Ardens Honning Ale,16064,LoveCaissa,15
Leinenkugels Big Butt Doppelbock,10012,jde123,13
Port Brewing High Tide  Fresh Hop IPA,39965,jmikolich,17
Summit Extra Pale Ale,7344,SODAK14,14
Moorhouses Pendle Witches Brew &#40;Bottle&#41;,2336,RobertDale,14
Bells Oberon Ale,3211,rdawson321,14
Hoegaarden,399,oOJUXEOo,14
The Bruery Melange #1,92687,whatsupstairs,19
Sierra Nevada Weizenbock,95471,scooterbub,14
Roosters Yankee,5715,CampbellWilson,17
Grolsch Premium Lager / Pilsner,715,anderson,14
Sharps Doom Bar &#40;Bottle&#41;,8575,goozen,12
Northampton Decadent,29700,Reynolds314,14
Left Hand Milk Stout,12028,pollardjt,13
Petes Wicked Ale,465,punkeedo,11
Samuel Adams Pale Ale,1144,MOboy,13
Ballast Point Big Eye IPA,2508,BeerNeedy,17
Alaskan Smoked Porter,16,MrRoss,18
Firestone Walkers Reserve &#40;Robust Porter&#41;,12661,aplusbreaks,15
Theakston Old Peculier &#40;Bottle&#41;,870,mstockton,14
James Squire The Chancer Golden Ale,40320,frankcolub,16
Deschutes The Dissident,91678,angrypirate06,16
Big Sky Montana Trout Slayer Ale,77662,GJF,11
Sierra Nevada Stout,367,Pablo McStouthead,17
De Ranke XX Bitter,9183,DrunkAsASkunk,10
Mill Street Original Organic Lager,19672,OntBeerDrinker,12
Fullers Vintage Ale 2006,64484,jhwarfield,16
Corona Extra,742,smellyshoes,5
Oggis Colossus Strong Ale,19074,Marc,14
Hite Beer,9140,SJP,7
Pyramid Crystal Wheat,71093,Nephilium,12
Ottos Arthurs Mild Ale,61029,agl108,14
Kuhnhenn Jessies  Road Rash Imperial Stout,76464,brainlair,13
Fullers London Pride &#40;Pasteurised&#41;,288,hammerbeck,17
Dogfish Head 90 Minute Imperial IPA,10569,njbfr,16
Breckenridge 471 Small Batch IPA,34157,thejoeshow,16
Full Sail Wreck the Halls,11344,joebrew,16
Victory Prima Pils,619,teorn88,17
Lakefront Bock Beer,976,ukoolaid,16
Flying Dog Snake Dog IPA &#40;through 2007&#41;,684,PsionSaint,15
Rainier,11428,Orion1800,12
Rogan Kampai,37057,Boystout,9
Flying Dog Wild Dog Weizenbock,51617,bitter,11
Hill Farmstead Everett,126305,pete4999,14
Wells Eagle IPA &#40;5%&#41;,7708,strowlands8,8
Stone 07.07.07 Vertical Epic Ale,74533,Dansting,15
Steam Whistle Pilsner,6226,blueswomaan99,9
Newcastle Brown Ale,132,sisyphus12,10
Kona Wailua Wheat,72515,Tejas,14
Jolly Pumpkin La Roja,36704,DeputyAndy,16
Great Lakes Commodore Perry IPA,4773,jmikolich,15
Molson Canadian,237,P-tor44,4
Cobra,4936,thirstyrabbit,9
Flying Dog Raging Bitch,110932,Keil,14
Gulden Draak,3958,snoot,6
Lagunitas Maximus,7859,jimvy,17
Sierra Nevada Porter,366,Yeastmaster,17
Smuttynose IPA,32134,Defreni,15
Widmer Brothers Hefeweizen,606,AmyGinger,17
Hinano,7655,RuneStumo,8
McAuslan Scotch Ale,845,weeare138,14
Erdinger Weissbier &#40;Hefe-Weizen&#41;,2468,JoeZasada,12
Goose Island India Pale Ale,814,BUrunner,16
Nils Oscar God Lager,6135,elektronikfagtekniker,8
Gouden Carolus Nol &#40;Christmas&#41;,18375,flemmingwillum,17
Victory HopDevil,618,JayBaxter,17
Fish Tale Organic India Pale Ale,5008,cstuartj,13
Holy Mackerel Mack in Black,84998,slimchill,19
Warsteiner Premium Verum,1417,maneliquor,8
Muskoka Cream Ale,5119,shintriad,10
Weyerbacher Hops Infusion,1410,NJJereme,14
Bierwerk Vlakvark,141295,finol,12
Terrapin Midnight Project Depth Charge Espresso Milk Stout,107218,luv2brew,15
Samuel Adams Utopias,12228,Clyx,16
St Peters Old Style Porter,5874,Uglyradio,12
Bells Special Double Cream Stout,3212,DrBayern,17
Dogfish Head 120 Minute IPA,22904,tmas2day,20
Ommegang Abbey Ale,3022,norsedoc,17
Smuttynose Scotch Style Ale,7091,ajm,15
Southampton Biere De Mars,32148,herbjones,16
Guinness Extra Stout &#40;North America&#41;,4456,ghawener,12
Unibroue Blanche de Chambly,8820,pintocb,14
Pabst Blue Ribbon Light,9211,afiskness,12
Bios Vlaamse Bourgogne,11810,noncaloric,16
Blue Moon Grand Cru,113415,thehurt01,14
Erdinger Urweisse,83596,ghawener,15
Stella Export,3064,amera99,18
St. Sylvestre 3 Monts,7321,fraternie,16
Greene King Abbot Ale &#40;Cask&#41;,44831,Dalle,13
Unibroue La Fin du Monde,1094,gururyan,18
Flensburger Pilsener,1689,dortmunder,12
Crooked River Select Lager,1639,JasonG,12
Lost Abbey Witchs Wit,90856,drdisque,16
Oskar Blues Ten FIDY,68107,hrking,18
Iron Hill American IPA,71062,peter,13
Rock Bottom North Star Amber Ale,10973,theacelatrain,13
Pilsner Urquell,717,Quietman,15
Sierra Nevada Porter,366,pDazzler,14
Tommyknocker Hop Strike Black Rye-IPA,124975,superspak,16
Triumph Jewish Rye Beer,15009,Grandpa,16
Highland St. Tereses Pale Ale,7535,zoidberg,12
Chilkoot Grizzly Wheat Hefeweizen,4159,TheHulk,8
Northwoods Kellys Stout,7127,77ships,9
AleSmith YuleSmith &#40;Summer&#41; India Pale Ale,2497,cewldre,16
Tripel Karmeliet,5368,JanEric,15
Saranac Big Moose Ale,111213,joeyplush,15
Lancaster Kolsch,125696,KornDogg,7
Keystone Light,2332,beeraverse,5
Flying Fish Extra Pale Ale,99,r464,14
Erdinger Pikantus,2445,mdi,12
Kuhnhenn Aldebaran,83161,Spastastic,15
Ramstein Winter Wheat,3401,BrockLanders,16
Cuve des Trolls,10682,mile,10
Great Lakes Edmund Fitzgerald Porter,1226,RollinHard,14
Magic Hat #9,1314,Willeyone22,11
Westmalle Tripel,2204,dmtroyer,16
Strongbow Cider,3001,thebaron99,17
Ommegang Zuur,120920,smizak,17
Het Kapittel Watou Pater,5387,Stew41,13
Steinlager Classic,1483,dprior,10
St. Bernardus Tripel,2528,Skidds,15
Morland Old Speckled Hen &#40;Filtered&#41;,670,PorterCall,15
Southern Tier Cuve Series 1,94273,KornDogg,15
Coors Light,707,epf33,1
Heartland Indiana Pale Ale,8473,Jayb0,14
Milwaukee Ale House Pull Chain Pail Ale,3026,TheDean,16
Boulevard Long Strange Tripel,61447,joekinty,14
Nagahama Ibuki Weizen,76026,mesaman,13
LogJam Nut Brown Ale,7356,brownalegirl,15
Brakspear Triple &#40;7.2%&#41;,46132,shintriad,15
Emersons JP &#40;2009&#41;,105098,SorenE,16
Captain Lawrence Golden Delicious,73394,NosirIwont,14
Dundee Pale Ale,37638,alafito,15
Brooklyn Lager,528,jrmac,14
Grafenwalder Pils,89263,dr.dod,6
Rogue Brutal IPA,581,hamrech,16
Mt. Hood Cascadian Pale Ale,44713,buzzoven,14
Mother Earth Weeping Willow Wit,105764,norsedoc,13
Finkbru Hefe Weibier,18043,cheeta,11
Weyerbacher Hops Infusion,1410,biznizness,16
Great Lakes Commodore Perry IPA,4773,elgiacomo,15
Deschutes Mirror Pond Pale Ale,2126,HumuloneRed,16
Barrel House Doppelbock,1793,RagallachMC,14
Gritty McDuffs Original Pub Style,32237,Rballs01,8
Jever Pilsener,4003,DownsouthGav,12
Willoughby Lost Nation Pale Ale,6313,Underground,5
Suntory Premium Malts,15747,graham515,14
Avery Collaboration Not Litigation,68829,bikesandbeers,14
Firestone Walker Double Jack IPA,106045,benpickens,17
Craftsman IPA,16681,ajm,17
Samuel Adams Octoberfest,167,StoutOrDeath,9
"Sierra Nevada 30th Anniversary Charlie, Fred & Kens Bock",123618,944play,18
Tregs Dream Weaver Wheat,35827,ALCOHOLNIZM,13
Mendocino White Hawk Original IPA,14940,rayOfBeer,12
Penn Oktoberfest,3203,MarkSachon,14
BridgePort Kingpin Double Red Ale,136083,hoptimist,16
Westons Oak Conditioned Medium Sweet Cider,23208,Zita,10
Founders Reds Rye P.A.,30010,JJClark,14
Tsingtao,730,bensong,7
Unibroue Blanche de Chambly,8820,pstorvik,17
Hacker-Pschorr Edelhell,656,mags3999,17
Kyritzer Mord und Totschlag,14880,jeverszeuge,11
Eldridge Pope Thomas Hardys Ale &#40;all vintages to 1999&#41;,999,Kevbo99,4
Sierra Nevada Juniper Black Ale,120136,oobawa,18
Weyerbacher Heresy,36378,skaughty,17
Augustijn Blond,110415,burgerlicious,12
Heavy Seas Mutiny Fleet Below Decks,53895,AWISLguy,14
Stoudts Double IPA,40141,GuilTTy,15
Grottenbier Bruin,9805,RblWthACoz,19
Tregs Dream Weaver Wheat,35827,TheCaptain,15
Dogfish Head Pangaea,23382,jesperhammer,15
Shock Top Belgian White,81108,solidfunk,8
Moon River Savannah Fest Beer,12780,antzman,14
Vieille Villers &#40;Oud&#41; Bruin,11779,judasbeer,15
Manhattan Beach Chocolate Porter,74257,paiste2002,13
Black Sheep Riggwelter &#40;Bottle&#41;,236,belgianhomebrew,15
Samuel Adams Holiday Porter,40127,TGL0782,13
Icehouse,411,Puss Gutt99,3
Marks & Spencer Belgian Wheat Beer,111827,ndon,13
Great Divide Hibernation Ale,1653,johndavidj99,17
Schlitz Red Bull XL Malt Liquor,9206,Hammy78,3
Corona Extra,742,kahrboy,16
Darling Bone Crusher,148308,Dazz3,12
Lost Abbey Judgment Day,64627,jesperhammer,17
Blue Moon Full Moon Winter Ale,79543,MattShizzle,9
Hole In The Rock Mrzen,41243,llcooldave,11
Bells Hopslam,35488,jps1978us,17
Hyde Park Special Old Bitter,16420,mribm,14
Columbus Brewing Ohio Honey Wheat,61553,donvitozou,12
Ballast Point/Kelsey McNair/Stone San Diego County Session Ale,129033,MJGG,15
Redhook Nut Brown Ale,669,NWHopHead99,15
Buckeye Cleveland IPA,139345,jmikolich,16
St Peters Cream Stout,5301,Wulfstan,13
Michelob Black and Tan,1187,labattblueleaf,17
VlasKop,7053,BitchesBrew,13
Flying Dog Dogtoberfest,37539,ogreface,9
Stoney Creek Hefe Weisse,12178,Flyfish,17
Olvi Tumma Jouluolut III,26901,mabjork,12
Ayinger Hell,14734,goozen,15
Pyramid Haywire Hefeweizen,951,hamsterglory,15
New Belgium Fat Tire,424,HH,7
Knigsbacher 1689 Traditionsbier Haus Monreal,65003,darkseduction,10
Dogfish Head 120 Minute IPA,22904,Coltrane,12
St. Ambroise Oatmeal Stout,839,tmongoose,13
Marble Decadence,82621,TheCheeseMan,15
Three Floyds Gumballhead,22764,Jmichael,17
Dogfish Head Festina Peche,67470,pintocb,16
Petes Wicked Strawberry Blonde,467,bmanLS,8
Wychwood Hobgoblin &#40;Pasteurised&#41;,5107,screwball,14
Fort Collins Major Toms Pomegranate Wheat,44822,Jabswitch,6
AleSmith IPA,14396,redave,19
Mac and Jacks African Amber Ale,7286,Barreras,14
Town Hall Hamlets Curse,75354,Brewso,16
Schneider Weisse Original,1762,Grandpa,17
Dogfish Head Chicory Stout,1190,DrunkAsASkunk,13
Otter Creek Pale Ale,2429,tagz,15
Moab Brewery Elephant Hill Hefeweizen,15464,Crockett,9
Goose Island India Pale Ale,814,fpierfed,16
Wooden Hand Pirates Gold,84469,DownsouthGav,10
La Diable Blizzard,15187,caledonian,16
Magic Hat Blind Faith,1466,koatis,11
Flying Fish Grand Cru Winter Reserve,9914,SETANTA,18
Samuel Adams Irish Red Ale,72240,WillieV,13
Saxer JackFrost Winter Doppelbock,602,Crash,16
Samuel Smiths Imperial Stout,85,VA Homebrewer,17
Smuttynose IPA,32134,StinkBall,11
Goose Island Sofie,101468,hoosiers1994,15
Nils Oscar Rkporter,78524,Dazz3,15
Bear Republic Red Rocket Ale,1609,JJSuds,16
Stoney Creek Stoney Pale Ale,12176,dberger624,13
Paulaner Original Mnchner Mrzen,18727,bigcat03,13
Fullers London Porter &#40;Bottle/Keg&#41;,303,Raytailgater,18
Long Trail Brewmaster Series Winter White,97271,beerfest5,14
Anderson Valley Winter Solstice,337,SirSlarty,13
Boddingtons Pub Ale &#40;Can&#41;,690,rugbydude05,12
Samuel Adams Boston Lager,158,fro2218,14
Kentucky Ale,7208,drewdogg,12
Youngs Double Chocolate Stout,139,Jarredon,18
Saranac Belgian White,554,SSKD814,16
Southern Tier Phin & Matts Extraordinary Ale,40485,MoDog,10
Coors Original,706,clong83,2
Moles Molekeeper,36360,Gazza,11
Two Hearted Ale,1502,dberger624,15
Shiner Klsch &#40;Summer Stock&#41;,48684,Wiseblood,11
Gouden Carolus Cuvee Van De Keizer Blauw/Blue,6170,TheDog,4
Otter Creek Copper Ale,2428,SwedeDog,10
St Feuillien Cuve de Nol,2407,frylock,16
Tom Woods Jolly Ploughman,11037,davegore,16
Left Hand Good Juju Ginger,432,77ships,13
Saranac White IPA,161337,someviking,15
Sapporo Draft Beer / Premium Beer,729,LoveABeer,7
Meantime Coffee Porter,40803,KingpinIPA,17
Stone India Pale Ale &#40;IPA&#41;,422,beerdad,16
Budweiser,473,Spydre333,5
Thirsty Dog Old Leghumper,13613,emerica56,15
Guinness Draught,1267,deanso,12
Sea Dog Old East India Pale Ale,2208,Berley31,12
Piedmont Porter,11432,Mangino,10
Bear Republic Racer X,12633,Maltajo,19
Maisels Weisse Original,4560,Otje,15
Rogue Captain Sigs Deadliest Ale &#40;Northwestern Ale&#41;,96173,oakbluff,14
Pelgrim V.S.O.P.,133185,kermis,17
Mildura Brewery Desert Premium Lager,43157,davidm,10
Strohs,736,Jfishback13,8
Samuel Adams Cranberry Lambic,5929,NeoHippie2,18
Vervifontaine Bire du Fagnard Rousse,3748,estoppel,16
1516 Equatorial Pale Ale,160276,dantheman278,14
Djvlebryg OriginAle,99100,konstifik,14
Robinsons Young Tom,17007,Gazza,12
The Bruery White Oak,97579,HOPSHUNTER,16
Rodenbach Grand Cru,1194,xav33,18
Delirium Nocturnum,5232,LilSassy,13
Allagash White,3014,Derek881,13
North Coast Le Merle,51332,Bendrixian,15
Marstons Fever Pitch &#40;Bottle&#41;,35079,Dalle,10
Great Lakes Oktoberfest,17359,Crafty07,15
Barley Island Flat Belly Wheat &#40;Flat Top&#41;,19689,kuphish,10
Great Divide Yeti Imperial Stout,25082,dionysian_son,19
Sierra Nevada Pale Ale &#40;Bottle&#41;,365,LadyBeerLover,5
Ayinger Jahrhundert,2717,mbeem,15
Corona Extra,742,chadje,7
Bud Light,474,Finhead,9
Fullers ESB &#40;Bottle/Keg&#41;,290,KingPinHead,16
Weihenstephaner Korbinian,7823,BarZigKin,16
Sierra Nevada Celebration Ale,370,Vas19,13
Prinzregent Luitpold Weissbier Hell,8946,Stefano,10
Half Moon Bay Mavericks Old Soulstice Winter Ale,161719,doublebock,17
Paderborner Export,46770,Holy,7
